Date,%5EGSPC1change,%5EGSPC1lag,%5EGSPC2lag,%5EGSPC3lag,%5EIXIC1change,%5EIXIC1lag,%5EIXIC2lag,%5EIXIC3lag,%5EFVX1change,%5EFVX1lag,%5EFVX2lag,%5EFVX3lag,%5ETYX1change,%5ETYX1lag,%5ETYX2lag,%5ETYX3lag,%5EXMI1change,%5EXMI1lag,%5EXMI2lag,%5EXMI3lag,%5ENYA1change,%5ENYA1lag,%5ENYA2lag,%5ENYA3lag
2000-01-10 00:00:00,0.27435256813170356,0.48263177962559406,0.028929740830489319,0.060383575385066716,0.58580829334780238,0.57697936130058758,-0.56532525813466072,-0.17496790280563196,0.20059065357266687,-0.15836961222778029,-0.13112748499756671,0.26355170283054669,0.24005383443628617,-0.14641954262823584,-0.25628210915634514,0.38780101453787635,-0.043246053405261296,0.46204512215754318,0.43952026959178453,0.32065418083081759,0.17980831602605218,0.43399176356989044,0.25196611597613794,0.10316492609812668
2000-01-11 00:00:00,-0.31591453292314858,0.27435256813170356,0.48263177962559406,0.028929740830489319,-0.50998192469475478,0.58580829334780238,0.57697936130058758,-0.56532525813466072,0.29732150174716215,0.20059065357266687,-0.15836961222778029,-0.13112748499756671,0.36008729988338778,0.24005383443628617,-0.14641954262823584,-0.25628210915634514,-0.040685993133187291,-0.043246053405261296,0.46204512215754318,0.43952026959178453,-0.24730228517111408,0.17980831602605218,0.43399176356989044,0.25196611597613794
2000-01-12 00:00:00,-0.14033675565712994,-0.31591453292314858,0.27435256813170356,0.48263177962559406,-0.37071359649170454,-0.50998192469475478,0.58580829334780238,0.57697936130058758,0.14657333793534794,0.29732150174716215,0.20059065357266687,-0.15836961222778029,0.11478648136749507,0.36008729988338778,0.24005383443628617,-0.14641954262823584,0.091194533069565403,-0.040685993133187291,-0.043246053405261296,0.46204512215754318,-0.047599178414510765,-0.24730228517111408,0.17980831602605218,0.43399176356989044
2000-01-13 00:00:00,0.29116769077676902,-0.14033675565712994,-0.31591453292314858,0.27435256813170356,0.46643147701598203,-0.37071359649170454,-0.50998192469475478,0.58580829334780238,-0.25935080348738643,0.14657333793534794,0.29732150174716215,0.20059065357266687,-0.25424507620969877,0.11478648136749507,0.36008729988338778,0.24005383443628617,0.022254230768698514,0.091194533069565403,-0.040685993133187291,-0.043246053405261296,0.25123310715660097,-0.047599178414510765,-0.24730228517111408,0.17980831602605218
2000-01-14 00:00:00,0.26513322885189233,0.29116769077676902,-0.14033675565712994,-0.31591453292314858,0.45899464251477434,0.46643147701598203,-0.37071359649170454,-0.50998192469475478,0.19820507440972207,-0.25935080348738643,0.14657333793534794,0.29732150174716215,0.23737365523565071,-0.25424507620969877,0.11478648136749507,0.36008729988338778,0.10318440588114267,0.022254230768698514,0.091194533069565403,-0.040685993133187291,0.13832900800164216,0.25123310715660097,-0.047599178414510765,-0.24730228517111408
2000-01-18 00:00:00,-0.19874972828037535,0.26513322885189233,0.29116769077676902,-0.14033675565712994,0.33865319600735549,0.45899464251477434,0.46643147701598203,-0.37071359649170454,0.17284085760940421,0.19820507440972207,-0.25935080348738643,0.14657333793534794,0.23605720062637373,0.23737365523565071,-0.25424507620969877,0.11478648136749507,-0.39959397317038076,0.10318440588114267,0.022254230768698514,0.091194533069565403,-0.24062985872272913,0.13832900800164216,0.25123310715660097,-0.047599178414510765
2000-01-19 00:00:00,0.013912504988040801,-0.19874972828037535,0.26513322885189233,0.29116769077676902,0.13799490373457129,0.33865319600735549,0.45899464251477434,0.46643147701598203,-0.10020619473153897,0.17284085760940421,0.19820507440972207,-0.25935080348738643,-0.098819071231014258,0.23605720062637373,0.23737365523565071,-0.25424507620969877,-0.025863459890849892,-0.39959397317038076,0.10318440588114267,0.022254230768698514,0.066402367746250759,-0.24062985872272913,0.13832900800164216,0.25123310715660097
2000-01-20 00:00:00,-0.2045222935838556,0.013912504988040801,-0.19874972828037535,0.26513322885189233,0.22646784311117613,0.13799490373457129,0.33865319600735549,0.45899464251477434,0.14623941196794882,-0.10020619473153897,0.17284085760940421,0.19820507440972207,0.064357789342867219,-0.098819071231014258,0.23605720062637373,0.23737365523565071,-0.24381142200022884,-0.025863459890849892,-0.39959397317038076,0.10318440588114267,-0.21134560159356741,0.066402367746250759,-0.24062985872272913,0.13832900800164216
2000-01-21 00:00:00,-0.10012123054443661,-0.2045222935838556,0.013912504988040801,-0.19874972828037535,0.25726910113568441,0.22646784311117613,0.13799490373457129,0.33865319600735549,0.085008476120328191,0.14623941196794882,-0.10020619473153897,0.17284085760940421,-0.098958251152510515,0.064357789342867219,-0.098819071231014258,0.23605720062637373,-0.27069465599309744,-0.24381142200022884,-0.025863459890849892,-0.39959397317038076,-0.05662184592192164,-0.21134560159356741,0.066402367746250759,-0.24062985872272913
2000-01-24 00:00:00,-0.49809773779157956,-0.10012123054443661,-0.2045222935838556,0.013912504988040801,-0.51975209711855908,0.25726910113568441,0.22646784311117613,0.13799490373457129,-0.22111064460240121,0.085008476120328191,0.14623941196794882,-0.10020619473153897,-0.25395672295589183,-0.098958251152510515,0.064357789342867219,-0.098819071231014258,-0.36969717443617861,-0.27069465599309744,-0.24381142200022884,-0.025863459890849892,-0.43474437511353864,-0.05662184592192164,-0.21134560159356741,0.066402367746250759
2000-01-25 00:00:00,0.17133571303388723,-0.49809773779157956,-0.10012123054443661,-0.2045222935838556,0.35236890524802916,-0.51975209711855908,0.25726910113568441,0.22646784311117613,0.049568765225128701,-0.22111064460240121,0.085008476120328191,0.14623941196794882,-0.10008501583885716,-0.25395672295589183,-0.098958251152510515,0.064357789342867219,0.022100011782872166,-0.36969717443617861,-0.27069465599309744,-0.24381142200022884,-0.030480537763399086,-0.43474437511353864,-0.05662184592192164,-0.21134560159356741
2000-01-26 00:00:00,-0.1358186118315034,0.17133571303388723,-0.49809773779157956,-0.10012123054443661,-0.43118033443060982,0.35236890524802916,-0.51975209711855908,0.25726910113568441,0.11755475309552982,0.049568765225128701,-0.22111064460240121,0.085008476120328191,-0.18570385147054577,-0.10008501583885716,-0.25395672295589183,-0.098958251152510515,-0.040482292644148564,0.022100011782872166,-0.36969717443617861,-0.27069465599309744,0.15795027122260485,-0.030480537763399086,-0.43474437511353864,-0.05662184592192164
2000-01-27 00:00:00,-0.12857130687755264,-0.1358186118315034,0.17133571303388723,-0.49809773779157956,-0.20164138187135111,-0.43118033443060982,0.35236890524802916,-0.51975209711855908,0.14590712603988004,0.11755475309552982,0.049568765225128701,-0.22111064460240121,-0.25746091964670975,-0.18570385147054577,-0.10008501583885716,-0.25395672295589183,-0.05041737543841792,-0.040482292644148564,0.022100011782872166,-0.36969717443617861,-0.093009748005302581,0.15795027122260485,-0.030480537763399086,-0.43474437511353864
2000-01-28 00:00:00,-0.49634569220969532,-0.12857130687755264,-0.1358186118315034,0.17133571303388723,-0.557694350533807,-0.20164138187135111,-0.43118033443060982,0.35236890524802916,0.049106608931126332,0.14590712603988004,0.11755475309552982,0.049568765225128701,-0.37267421395892403,-0.25746091964670975,-0.18570385147054577,-0.10008501583885716,-0.46394499152500318,-0.05041737543841792,-0.040482292644148564,0.022100011782872166,-0.45044684167860471,-0.093009748005302581,0.15795027122260485,-0.030480537763399086
2000-01-31 00:00:00,0.46335593946204739,-0.49634569220969532,-0.12857130687755264,-0.1358186118315034,0.30095662574789189,-0.557694350533807,-0.20164138187135111,-0.43118033443060982,0.11645963564087508,0.049106608931126332,0.14590712603988004,0.11755475309552982,0.27741407238243038,-0.37267421395892403,-0.25746091964670975,-0.18570385147054577,0.37638923935535956,-0.46394499152500318,-0.05041737543841792,-0.040482292644148564,0.34279040917170223,-0.45044684167860471,-0.093009748005302581,0.15795027122260485
2000-02-01 00:00:00,0.26434858179872961,0.46335593946204739,-0.49634569220969532,-0.12857130687755264,0.47097073327042133,0.30095662574789189,-0.557694350533807,-0.20164138187135111,-0.099256467875956045,0.11645963564087508,0.049106608931126332,0.14590712603988004,-0.29198826641596759,0.27741407238243038,-0.37267421395892403,-0.25746091964670975,0.15572283786823041,0.37638923935535956,-0.46394499152500318,-0.05041737543841792,0.13997702485467856,0.34279040917170223,-0.45044684167860471,-0.093009748005302581
2000-02-02 00:00:00,-0.009228311482766989,0.26434858179872961,0.46335593946204739,-0.49634569220969532,0.14886548498027347,0.47097073327042133,0.30095662574789189,-0.557694350533807,0.084704972340949369,-0.099256467875956045,0.11645963564087508,0.049106608931126332,-0.37689594503412943,-0.29198826641596759,0.27741407238243038,-0.37267421395892403,-0.27480939187603687,0.15572283786823041,0.37638923935535956,-0.46394499152500318,0.051065183240110348,0.13997702485467856,0.34279040917170223,-0.45044684167860471
2000-02-03 00:00:00,0.27537281520954465,-0.009228311482766989,0.26434858179872961,0.46335593946204739,0.51682485680941914,0.14886548498027347,0.47097073327042133,0.30095662574789189,-0.30557208651020557,0.084704972340949369,-0.099256467875956045,0.11645963564087508,-0.50900165079006554,-0.37689594503412943,-0.29198826641596759,0.27741407238243038,-0.030968136701180225,-0.27480939187603687,0.15572283786823041,0.37638923935535956,0.1613576217560011,0.051065183240110348,0.13997702485467856,0.34279040917170223
2000-02-04 00:00:00,-0.020372571649225187,0.27537281520954465,-0.009228311482766989,0.26434858179872961,0.20103288767371391,0.51682485680941914,0.14886548498027347,0.47097073327042133,0.24032141121969158,-0.30557208651020557,0.084704972340949369,-0.099256467875956045,0.28598555206932402,-0.50900165079006554,-0.37689594503412943,-0.29198826641596759,-0.26231361649752011,-0.030968136701180225,-0.27480939187603687,0.15572283786823041,-0.13825895480024497,0.1613576217560011,0.051065183240110348,0.13997702485467856
2000-02-07 00:00:00,-0.00840837011427404,-0.020372571649225187,0.27537281520954465,-0.009228311482766989,0.363510331138928,0.20103288767371391,0.51682485680941914,0.14886548498027347,0.29258904554418103,0.24032141121969158,-0.30557208651020557,0.084704972340949369,0.42445518311560165,0.28598555206932402,-0.50900165079006554,-0.37689594503412943,-0.2773454416610926,-0.26231361649752011,-0.030968136701180225,-0.27480939187603687,-0.15178767313446995,-0.13825895480024497,0.1613576217560011,0.051065183240110348
2000-02-08 00:00:00,0.29290135664992317,-0.00840837011427404,-0.020372571649225187,0.27537281520954465,0.43335525683047632,0.363510331138928,0.20103288767371391,0.51682485680941914,-0.031800743522892923,0.29258904554418103,0.24032141121969158,-0.30557208651020557,-0.40475837279960342,0.42445518311560165,0.28598555206932402,-0.50900165079006554,0.1069146786668255,-0.2773454416610926,-0.26231361649752011,-0.030968136701180225,0.2128829428444734,-0.15178767313446995,-0.13825895480024497,0.1613576217560011
2000-02-09 00:00:00,-0.42373330054494657,0.29290135664992317,-0.00840837011427404,-0.020372571649225187,-0.32177070023470317,0.43335525683047632,0.363510331138928,0.20103288767371391,0.048654729868241535,-0.031800743522892923,0.29258904554418103,0.24032141121969158,0.34608715288767172,-0.40475837279960342,0.42445518311560165,0.28598555206932402,-0.45384540618941743,0.1069146786668255,-0.2773454416610926,-0.26231361649752011,-0.39637580768426633,0.2128829428444734,-0.15178767313446995,-0.13825895480024497
2000-02-10 00:00:00,0.11010103288224032,-0.42373330054494657,0.29290135664992317,-0.00840837011427404,0.46837899361870367,-0.32177070023470317,0.43335525683047632,0.363510331138928,0.083907328131713699,0.048654729868241535,-0.031800743522892923,0.29258904554418103,0.48658954957975925,0.34608715288767172,-0.40475837279960342,0.42445518311560165,-0.28303284715322446,-0.45384540618941743,0.1069146786668255,-0.2773454416610926,-0.133055281044962,-0.39637580768426633,0.2128829428444734,-0.15178767313446995
2000-02-11 00:00:00,-0.425587124925629,0.11010103288224032,-0.42373330054494657,0.29290135664992317,-0.39446211680703497,0.46837899361870367,-0.32177070023470317,0.43335525683047632,-0.066912323430933618,0.083907328131713699,0.048654729868241535,-0.031800743522892923,-0.48483312817060265,0.48658954957975925,0.34608715288767172,-0.40475837279960342,-0.41455295562079958,-0.28303284715322446,-0.45384540618941743,0.1069146786668255,-0.3576991023364916,-0.133055281044962,-0.39637580768426633,0.2128829428444734
2000-02-14 00:00:00,0.063824083397187537,-0.425587124925629,0.11010103288224032,-0.42373330054494657,0.14496532951633417,-0.39446211680703497,0.46837899361870367,-0.32177070023470317,-0.21898400303822246,-0.066912323430933618,0.083907328131713699,0.048654729868241535,-0.29868794495984413,-0.48483312817060265,0.48658954957975925,0.34608715288767172,0.037923688629989773,-0.41455295562079958,-0.28303284715322446,-0.45384540618941743,0.028635929383031621,-0.3576991023364916,-0.133055281044962,-0.39637580768426633
2000-02-15 00:00:00,0.22809669979939445,0.063824083397187537,-0.425587124925629,0.11010103288224032,0.012860811912420125,0.14496532951633417,-0.39446211680703497,0.46837899361870367,0.17113890589581676,-0.21898400303822246,-0.066912323430933618,0.083907328131713699,0.12170400064811053,-0.29868794495984413,-0.48483312817060265,0.48658954957975925,0.45844954819763711,0.037923688629989773,-0.41455295562079958,-0.28303284715322446,0.23654084608350101,0.028635929383031621,-0.3576991023364916,-0.133055281044962
2000-02-16 00:00:00,-0.26764619943283391,0.22809669979939445,0.063824083397187537,-0.425587124925629,0.046697667235841525,0.012860811912420125,0.14496532951633417,-0.39446211680703497,-0.031968547970105794,0.17113890589581676,-0.21898400303822246,-0.066912323430933618,0.12138461169513652,0.12170400064811053,-0.29868794495984413,-0.48483312817060265,-0.27640433600194986,0.45844954819763711,0.037923688629989773,-0.41455295562079958,-0.25326029608875145,0.23654084608350101,0.028635929383031621,-0.3576991023364916
2000-02-17 00:00:00,0.01046289029361485,-0.26764619943283391,0.22809669979939445,0.063824083397187537,0.46217780122932933,0.046697667235841525,0.012860811912420125,0.14496532951633417,0.17039402943483734,-0.031968547970105794,0.17113890589581676,-0.21898400303822246,-0.23278518070964913,0.12138461169513652,0.12170400064811053,-0.29868794495984413,-0.23638556724754498,-0.27640433600194986,0.45844954819763711,0.037923688629989773,-0.18114979433699752,-0.25326029608875145,0.23654084608350101,0.028635929383031621
2000-02-18 00:00:00,-0.52426758587735733,0.01046289029361485,-0.26764619943283391,0.22809669979939445,-0.49641568087936688,0.46217780122932933,0.046697667235841525,0.012860811912420125,-0.19835005624551233,0.17039402943483734,-0.031968547970105794,0.17113890589581676,-0.26922905359556243,-0.23278518070964913,0.12138461169513652,0.12170400064811053,-0.50698276227662231,-0.23638556724754498,-0.27640433600194986,0.45844954819763711,-0.45484572223955916,-0.18114979433699752,-0.25326029608875145,0.23654084608350101
2000-02-22 00:00:00,0.13363876049531281,-0.52426758587735733,0.01046289029361485,-0.26764619943283391,-0.18624538061295942,-0.49641568087936688,0.46217780122932933,0.046697667235841525,-0.3199746178325395,-0.19835005624551233,0.17039402943483734,-0.031968547970105794,-0.33357355702634445,-0.26922905359556243,-0.23278518070964913,0.12138461169513652,0.11866320645228381,-0.50698276227662231,-0.23638556724754498,-0.27640433600194986,0.16067131028659087,-0.45484572223955916,-0.18114979433699752,-0.25326029608875145
2000-02-23 00:00:00,0.17676557265783138,0.13363876049531281,-0.52426758587735733,0.01046289029361485,0.55340789523631995,-0.18624538061295942,-0.49641568087936688,0.46217780122932933,0.27801550284895188,-0.3199746178325395,-0.19835005624551233,0.17039402943483734,0.32155653238304366,-0.33357355702634445,-0.26922905359556243,-0.23278518070964913,-0.087480975393858323,0.11866320645228381,-0.50698276227662231,-0.23638556724754498,-0.089155422122832992,0.16067131028659087,-0.45484572223955916,-0.18114979433699752
